case_id,customer_id,event_timestamp,data_source,generator_version,failure_category,payment_method,recovery_action,customer_segment,amount_rupees,attempt_count,communication_count,customer_success_rate,customer_tenure_days,previous_failures,previous_recoveries,hours_since_failure,days_to_deadline,hour_of_day,day_of_week,is_subscription,recovered,recovered_amount_rupees,action_cost_rupees,net_recovered_rupees,time_to_recovery_hours
314bf820-d903-4c71-ae15-5e29bf600e33,cust_fcb95e5a98e3,2026-06-11T04:19:00+00:00,synthetic,synthetic_v1,insufficient_funds,netbanking,retry_payment,standard,1305.26,4,0,0.8802,836,0,0,58.66,4.56,4,3,0,0,0.0,0.5,-0.5,
b4cce0e3-14bf-464b-8232-96be386b7083,cust_be75856a8996,2026-06-11T04:20:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,high_value,2399.43,2,2,0.7606,1542,0,0,12.78,6.47,4,3,0,0,0.0,1.5,-1.5,
1a87fac8-cbe6-4c9e-b379-76e502ba9555,cust_fe6eef5803d8,2026-06-11T04:59:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,standard,612.95,3,1,0.7536,593,0,0,17.18,6.28,4,3,0,1,612.95,0.5,612.45,4.53
c33a3857-f181-4da3-90fc-f463e8aaf020,cust_b206962b37ba,2026-06-11T06:11:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,high_value,587.87,0,1,0.7474,1670,1,0,6.68,6.72,6,3,0,1,587.87,0.5,587.37,28.83
75f5ef9d-7d89-413e-95dd-75fa862f645e,cust_625df82ac729,2026-06-11T06:43:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,standard,1058.54,1,0,0.7316,128,3,3,21.64,6.1,6,3,0,1,1058.54,0.5,1058.04,4.1
eebedc86-ad79-4b9a-84cb-6987970ff373,cust_53f9d2447f62,2026-06-11T07:44:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,emandate,request_customer_authorization,high_value,3075.88,1,1,0.6046,935,1,1,10.7,6.55,7,3,1,1,3075.88,1.0,3074.88,22.9
0b944524-ced0-4cbd-a6c5-3350a488a59d,cust_9967940eaba7,2026-06-11T07:50:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,600.94,1,3,0.7522,1554,4,3,33.47,5.61,7,3,1,1,600.94,1.0,599.94,7.75
f5e40e35-f66a-4745-895c-80096a4285c8,cust_7a3959e1ac13,2026-06-11T08:17:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,emandate,request_customer_authorization,high_value,576.43,2,0,0.6141,1749,2,1,15.06,6.37,8,3,1,1,576.43,1.0,575.43,21.43
64c84f56-d038-4c72-9108-4b94c0dcccd4,cust_16aea8bb89a4,2026-06-11T08:22:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,netbanking,request_payment_method_update,high_value,1905.22,0,0,0.8918,1617,4,4,53.1,4.79,8,3,0,1,1905.22,1.5,1903.72,41.9
545b6bc6-fb97-4028-8ecf-d34ced1d088a,cust_3d96c8da12a1,2026-06-11T08:28:00+00:00,synthetic,synthetic_v1,insufficient_funds,emandate,retry_payment,standard,3193.64,3,1,0.7679,201,1,1,3.96,6.83,8,3,0,1,3193.64,0.5,3193.14,4.66
a6e23200-0726-4a3f-88bf-22d341ae537d,cust_dcee5882ebbb,2026-06-11T08:49:00+00:00,synthetic,synthetic_v1,unknown,card,human_review,standard,1907.01,1,1,0.4954,702,2,1,2.66,6.89,8,3,1,1,1907.01,50.0,1857.01,18.5
570edb25-5542-4204-aa83-e53e67aecccb,cust_c85a9e9687ac,2026-06-11T09:04:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,high_value,500.32,0,0,0.9299,1208,3,3,9.92,6.59,9,3,0,1,500.32,1.5,498.82,2.4
68669ec5-fb2b-4a03-8f4a-8ff8f435793a,cust_29c89b931a5d,2026-06-11T09:35:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,stop_recovery,high_value,2150.85,1,0,0.5351,1039,1,1,2.46,6.9,9,3,0,1,2150.85,0.0,2150.85,49.7
1872cf7d-2cf7-48c5-b0b7-b5f82c597527,cust_fc740480eada,2026-06-11T09:46:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,2512.89,2,0,0.6425,1612,2,0,25.06,5.96,9,3,0,1,2512.89,1.0,2511.89,56.17
b8f65513-b789-4af3-adc8-857c662d4a69,cust_7b5945899b25,2026-06-11T10:41:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,standard,8762.76,1,0,0.8911,535,2,2,1.32,6.95,10,3,0,1,8762.76,0.5,8762.26,17.09
6676ab46-2be3-49eb-837c-99aac89fbf76,cust_b5e881b5ac73,2026-06-11T11:17:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,high_value,528.67,2,0,0.7942,1168,1,1,26.62,5.89,11,3,1,1,528.67,1.0,527.67,26.39
1814b4ea-04e2-4abf-99d7-b0e0cead4cee,cust_b211f87615bf,2026-06-11T11:19:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,2622.7,4,1,0.812,874,4,4,19.38,6.19,11,3,1,1,2622.7,0.5,2622.2,26.51
df93c5f3-738a-4ab2-9154-7b81cbe3370b,cust_70a68518e76e,2026-06-11T11:39:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,wallet,request_payment_method_update,standard,4359.98,4,1,0.7183,187,3,2,7.12,6.7,11,3,0,0,0.0,1.5,-1.5,
38d0a901-7003-4c6a-a437-855e0fc3042e,cust_c8bf3e4a5f28,2026-06-11T11:49:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,high_value,333.55,1,0,0.8432,1150,0,0,1.83,6.92,11,3,0,0,0.0,0.5,-0.5,
c588f002-51f9-415e-9b80-830e3149dbc3,cust_a3da7f971bfd,2026-06-11T13:40:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,stop_recovery,standard,210.9,0,2,0.8825,62,1,1,51.54,4.85,13,3,0,0,0.0,0.0,0.0,
0ef27930-d386-4993-b540-f39b42e9c741,cust_06caa8e82618,2026-06-11T14:34:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,high_value,3741.97,1,0,0.6752,1495,2,0,34.67,5.56,14,3,1,0,0.0,1.5,-1.5,
81edfe02-8651-4d8f-8208-8216b3d44e46,cust_a0e6e1ec06e7,2026-06-11T14:37:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,769.44,0,2,0.7706,1400,2,2,1.43,6.94,14,3,0,1,769.44,1.0,768.44,11.27
34af28ec-83ea-4f10-a9f2-8fb3883660eb,cust_923b04561e06,2026-06-11T15:06:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,9039.38,0,0,0.698,671,4,3,47.44,5.02,15,3,0,0,0.0,1.5,-1.5,
deac0bc0-3d89-4e77-b58f-499a359d0492,cust_4e83227bb4a5,2026-06-11T15:30:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,netbanking,request_payment_method_update,high_value,4597.7,0,0,0.9433,1432,3,1,37.48,5.44,15,3,0,0,0.0,1.5,-1.5,
320bf184-607f-4561-8a81-f913017f6be6,cust_142a9035da41,2026-06-11T15:36:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,high_value,1551.15,1,2,0.7841,1685,1,1,0.05,7.0,15,3,0,0,0.0,0.5,-0.5,
65789806-5186-4997-b417-1bb255f30e99,cust_d2d76ffe6a46,2026-06-11T15:57:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,netbanking,request_payment_method_update,standard,1489.49,0,0,0.6641,638,1,1,32.41,5.65,15,3,1,1,1489.49,1.5,1487.99,0.94
2ac80272-9730-436f-8c74-606e8e551b00,cust_05864df0f361,2026-06-11T16:09:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,standard,780.87,0,0,0.6001,592,2,1,20.36,6.15,16,3,0,0,0.0,0.5,-0.5,
7033b703-8721-43b2-9c2e-8939500638e1,cust_2cd52b25c2c2,2026-06-11T16:10:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,high_value,286.15,2,0,0.7452,988,3,3,15.61,6.35,16,3,0,1,286.15,0.5,285.65,121.94
eb799385-3388-4712-aaff-0b50c71ca655,cust_c5e9da799f39,2026-06-11T16:22:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,send_payment_link,standard,1993.07,2,0,0.4509,493,3,3,7.77,6.68,16,3,0,1,1993.07,1.0,1992.07,57.05
a8658081-297e-4e0c-a625-76d35b050b86,cust_4b69e8017d5a,2026-06-11T16:48:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,high_value,678.45,1,0,0.6181,1605,1,0,18.89,6.21,16,3,0,1,678.45,1.5,676.95,1.93
428eaf92-7c39-4652-bcec-00f754f8c6f7,cust_dd66b3ee6e4d,2026-06-11T16:55:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,1766.96,1,1,0.6172,746,2,2,81.36,3.61,16,3,0,1,1766.96,1.5,1765.46,16.15
f9c11f21-552c-4d2f-b7c5-b61d9ad09785,cust_f86e63bddf74,2026-06-11T17:43:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,standard,648.57,1,2,0.8767,893,1,1,0.73,6.97,17,3,1,1,648.57,0.5,648.07,11.03
2ae8e031-45d8-404c-9092-478513eccc9c,cust_e95af1f754ce,2026-06-11T18:01:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,high_value,2768.59,3,1,0.5256,1573,3,1,15.6,6.35,18,3,0,1,2768.59,0.5,2768.09,47.84
88429465-8872-4436-ac19-da6c0bbf7169,cust_538eef2179e8,2026-06-11T18:19:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,emandate,human_review,high_value,5241.74,2,2,0.6087,1576,3,2,12.02,6.5,18,3,0,0,0.0,50.0,-50.0,
2a06abc0-a442-4f95-8810-39a6beb5ee6b,cust_6a4fe74988aa,2026-06-11T18:45:00+00:00,synthetic,synthetic_v1,unknown,netbanking,human_review,standard,856.8,2,0,0.8829,637,1,1,0.45,6.98,18,3,0,0,0.0,50.0,-50.0,
f1b1acfa-d4ca-468e-8ada-1df65230580e,cust_cbfa4c54e33c,2026-06-11T18:48:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,standard,2989.16,4,0,0.8911,468,3,2,20.85,6.13,18,3,1,1,2989.16,1.0,2988.16,16.7
638b4aa8-c349-4a6d-9d5e-73e2ed4c6542,cust_728239589779,2026-06-11T19:23:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,stop_recovery,standard,6368.94,0,1,0.6833,447,1,1,36.07,5.5,19,3,0,1,6368.94,0.0,6368.94,17.35
3711270f-4187-48fb-90a7-6488a982f108,cust_30ea2d2343c4,2026-06-11T19:38:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,netbanking,request_customer_authorization,standard,9205.29,0,0,0.9121,532,1,1,4.09,6.83,19,3,0,1,9205.29,1.0,9204.29,35.03
8b7885b3-ff94-4cd2-9ec6-f2d3043275c2,cust_9f6a826b3bfd,2026-06-11T20:31:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,send_payment_link,standard,2656.11,4,0,0.8463,788,2,2,14.43,6.4,20,3,0,0,0.0,1.0,-1.0,
a309b38b-c6ad-4b88-993a-cdcecb8905ec,cust_6e9fd7105152,2026-06-11T20:34:00+00:00,synthetic,synthetic_v1,unknown,card,retry_payment,standard,1535.84,0,1,0.8515,434,3,1,6.09,6.75,20,3,0,0,0.0,0.5,-0.5,
b384bdd7-fa32-45d9-9b75-b66bd2c3d730,cust_5e74d53c0395,2026-06-11T20:36:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,standard,497.82,1,3,0.9489,328,6,4,23.25,6.03,20,3,0,1,497.82,0.5,497.32,17.03
83a4e1c5-49bd-47be-b8a2-a6d2e0b13298,cust_894933a29511,2026-06-11T20:36:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,standard,5137.17,0,1,0.6936,377,1,1,21.33,6.11,20,3,0,0,0.0,1.0,-1.0,
c0561cec-aa66-4f54-85f7-74e44e1c573b,cust_f4dbc6223c47,2026-06-11T21:18:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,emandate,request_customer_authorization,high_value,2840.06,2,0,0.6771,1207,0,0,29.72,5.76,21,3,1,1,2840.06,1.0,2839.06,4.87
072157fb-6fce-4031-bddd-b19f37d71459,cust_bc54c72241e9,2026-06-11T21:37:00+00:00,synthetic,synthetic_v1,insufficient_funds,emandate,retry_payment,standard,2521.62,1,0,0.7225,264,3,2,10.12,6.58,21,3,1,0,0.0,0.5,-0.5,
c1ae5900-b31c-40ac-91f7-8b0e44ea8048,cust_5ae51919e10b,2026-06-11T21:42:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,standard,2632.65,2,0,0.9797,690,0,0,4.97,6.79,21,3,0,0,0.0,0.5,-0.5,
fddc682b-43df-43c1-8572-32dd9d828fc0,cust_86183b0dd3d2,2026-06-11T21:53:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,2169.66,1,1,0.8922,817,0,0,44.73,5.14,21,3,1,0,0.0,0.5,-0.5,
26fde7cc-cd35-4d83-aaa5-91861f359a11,cust_2e9763e27e6c,2026-06-11T21:58:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,new_or_risky,652.77,4,0,0.7352,24,2,1,14.81,6.38,21,3,0,1,652.77,0.5,652.27,44.0
50ddc9fc-d525-465a-b7cd-db9648a5a4fd,cust_3230832aa83e,2026-06-11T22:16:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,standard,646.93,1,0,0.9334,318,2,1,11.36,6.53,22,3,0,1,646.93,1.5,645.43,37.41
fe185a8f-e00a-44e9-a8bf-66c71437a24a,cust_6ce141d9076d,2026-06-12T00:08:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,2369.74,1,1,0.8109,1117,3,3,8.19,6.66,0,4,1,1,2369.74,1.0,2368.74,41.52
a67ccac8-6a81-4ace-a2ea-bfbc96e19d7b,cust_6bad9b56df53,2026-06-12T01:12:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,high_value,38420.31,2,1,0.951,137,0,0,5.89,6.75,1,4,1,1,38420.31,0.5,38419.81,6.9
533c4d52-7a5a-4055-b530-9995fc635b30,cust_52b02bb21b96,2026-06-12T01:45:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,human_review,high_value,748.19,1,0,0.3154,1123,4,1,7.28,6.7,1,4,0,0,0.0,50.0,-50.0,
eccd8b5d-731e-4c4d-b044-ac0aec5211c4,cust_75509366bd20,2026-06-12T02:54:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,high_value,876.45,1,2,0.8279,1022,0,0,13.68,6.43,2,4,0,1,876.45,0.5,875.95,6.8
600c62bf-eafd-44a1-951c-aae179f3e277,cust_896ceb124234,2026-06-12T03:23:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,1762.72,0,1,0.7471,666,4,3,0.39,6.98,3,4,0,0,0.0,1.5,-1.5,
ed923c68-c4e4-4ec4-a352-e1df0e61d54b,cust_eece303e46a7,2026-06-12T03:35:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,request_payment_method_update,standard,5894.74,3,1,0.7286,149,0,0,45.0,5.12,3,4,1,0,0.0,1.5,-1.5,
69296013-a4e1-47d4-b598-c5dd5b6469a6,cust_e323f5a3f657,2026-06-12T04:09:00+00:00,synthetic,synthetic_v1,insufficient_funds,emandate,retry_payment,standard,6236.88,1,2,0.7888,146,3,2,69.8,4.09,4,4,0,0,0.0,0.5,-0.5,
b7d4efb5-b97d-4fc7-80e3-5da53f0a4d56,cust_cc234f8cdc66,2026-06-12T04:33:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,retry_payment,high_value,5322.09,0,1,0.6799,1059,2,2,12.05,6.5,4,4,1,1,5322.09,0.5,5321.59,15.69
eb034228-6034-4781-ad22-ddb24c5538fe,cust_b7dc714edda6,2026-06-12T04:59:00+00:00,synthetic,synthetic_v1,unknown,upi,human_review,high_value,15840.63,0,1,0.5816,809,0,0,1.86,6.92,4,4,0,0,0.0,50.0,-50.0,
f71ec658-c501-4792-b003-997ebf99688b,cust_a1314a491fa5,2026-06-12T07:27:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,emandate,send_payment_link,standard,5851.16,2,0,0.7445,126,2,2,41.15,5.29,7,4,0,0,0.0,1.0,-1.0,
fee767ce-b3fa-4f51-812a-0a35d758853b,cust_ef5ecb7620fb,2026-06-12T07:44:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,6553.06,0,1,0.6906,172,5,4,40.09,5.33,7,4,0,1,6553.06,0.5,6552.56,2.45
6be21738-0816-46c1-b33d-8dae9031cdd6,cust_ac3e00ca3c25,2026-06-12T07:55:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,high_value,1536.4,3,0,0.6838,1445,2,0,20.86,6.13,7,4,0,0,0.0,0.5,-0.5,
b13a26f8-a80b-4f9d-bd1b-3b8177bb145f,cust_cd94824f1e72,2026-06-12T08:33:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,high_value,6156.54,2,1,0.8564,1805,3,1,59.39,4.53,8,4,0,1,6156.54,0.5,6156.04,0.35
5688b14d-5aa1-4ea8-8b34-9f82dba99adf,cust_a39896235ca0,2026-06-12T08:52:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,high_value,236.79,0,0,0.7653,1487,7,4,12.19,6.49,8,4,0,1,236.79,1.5,235.29,5.8
f21159a2-0bb2-48fa-9aad-2a27c6b4770b,cust_a5692019afe6,2026-06-12T09:51:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,4875.7,0,0,0.9033,1191,1,1,44.88,5.13,9,4,1,0,0.0,1.0,-1.0,
68de3529-b5f3-4a28-8a37-8178db4d5771,cust_6eb0f295f440,2026-06-12T10:56:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,stop_recovery,high_value,5694.72,2,2,0.8002,1055,2,2,2.53,6.89,10,4,1,0,0.0,0.0,0.0,
ec3faeef-9962-46e7-9b92-dd296f5e83e9,cust_cf38af950427,2026-06-12T10:59:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_payment_method_update,standard,470.42,4,0,0.5237,573,2,2,38.48,5.4,10,4,0,0,0.0,1.5,-1.5,
3d17d06c-5243-463e-8bdc-88939e7b8959,cust_ee7661b0eddd,2026-06-12T11:16:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,6606.87,2,1,0.6767,587,1,1,15.55,6.35,11,4,1,1,6606.87,1.5,6605.37,35.42
7d91c46e-031a-4635-b045-059de588d288,cust_923203109b62,2026-06-12T11:32:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,high_value,593.93,0,0,0.6692,1467,1,1,90.77,3.22,11,4,0,0,0.0,1.5,-1.5,
9b9d3156-acff-4075-836c-92ca7d1a2b6b,cust_410d809c2cab,2026-06-12T11:33:00+00:00,synthetic,synthetic_v1,insufficient_funds,netbanking,send_payment_link,high_value,738.66,2,1,0.3078,1506,2,1,11.52,6.52,11,4,0,0,0.0,1.0,-1.0,
d5cec51a-ae45-460e-bd73-6686b70aa2ed,cust_0320abe4474a,2026-06-12T11:35:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,418.88,1,0,0.882,488,1,0,3.96,6.83,11,4,0,1,418.88,1.5,417.38,7.22
c1405ca2-ff47-4eda-b902-d95adce77343,cust_cdd654524627,2026-06-12T11:55:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,high_value,543.89,0,2,0.5664,988,1,1,3.73,6.84,11,4,0,0,0.0,1.5,-1.5,
ea2897b1-754e-4459-8302-b07308845024,cust_a8562fe679e6,2026-06-12T12:27:00+00:00,synthetic,synthetic_v1,unknown,emandate,human_review,standard,1697.99,0,0,0.6771,781,2,2,59.76,4.51,12,4,1,0,0.0,50.0,-50.0,
2bdfbf54-8352-492d-b6e0-1e07c4dfcfe2,cust_bf08456b86df,2026-06-12T12:51:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,standard,896.67,0,1,0.7355,345,1,1,21.15,6.12,12,4,1,1,896.67,1.5,895.17,15.96
f79eb8f6-0c01-462c-8291-e85a3f55c14f,cust_0dd770654e92,2026-06-12T13:13:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,standard,988.77,0,0,0.8152,389,1,1,20.45,6.15,13,4,0,1,988.77,1.0,987.77,8.67
c1beb917-67a3-4bf4-b594-02ad735cf093,cust_ff4fe0448a9c,2026-06-12T14:03:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,send_payment_link,high_value,795.68,4,0,0.5958,1291,2,2,26.03,5.92,14,4,1,1,795.68,1.0,794.68,14.28
93d2c7ef-7fd1-4df7-af82-dd37e9905b48,cust_078afd6e7ff4,2026-06-12T14:47:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,standard,2137.31,2,1,0.45,191,5,1,46.68,5.05,14,4,1,0,0.0,1.0,-1.0,
4b05fc40-ad03-4cae-89b3-e55db51d8c6a,cust_64c78ec8d81d,2026-06-12T16:08:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,standard,386.3,2,1,0.8146,396,1,0,7.53,6.69,16,4,1,0,0.0,0.5,-0.5,
7ad38ad7-6217-4112-bb98-c5667f9f8cbe,cust_6b66f4bc6fe4,2026-06-12T16:50:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,5196.46,2,1,0.6852,1313,0,0,5.75,6.76,16,4,0,0,0.0,1.0,-1.0,
3370dc68-d39b-41b5-86f9-41656e3b3bfb,cust_1f9f5ed9b551,2026-06-12T17:48:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,high_value,1341.32,0,0,0.7832,1391,1,1,23.11,6.04,17,4,0,1,1341.32,1.0,1340.32,18.26
8b845f24-9038-4285-bc47-9918ee0914fa,cust_35fa4fc6535c,2026-06-12T17:52:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,standard,1121.07,1,1,0.8121,81,1,0,2.93,6.88,17,4,1,0,0.0,1.5,-1.5,
8ad49c90-7941-42f2-94f2-cf364d78c1b4,cust_37399cccb836,2026-06-12T18:02:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,wallet,human_review,standard,4558.28,0,1,0.6773,673,1,1,26.33,5.9,18,4,0,0,0.0,50.0,-50.0,
ceefb8d0-62bd-4754-a10a-2754aacae81c,cust_dc5c906aee0f,2026-06-12T18:27:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,standard,580.5,0,0,0.9174,165,3,2,0.32,6.99,18,4,1,1,580.5,1.5,579.0,1.08
1d7a5915-024d-467d-9a80-1d97ddb53e0f,cust_7462aed71ed2,2026-06-12T18:27:00+00:00,synthetic,synthetic_v1,insufficient_funds,wallet,retry_payment,high_value,160.15,2,1,0.8289,905,3,3,26.52,5.89,18,4,0,0,0.0,0.5,-0.5,
691a1904-4ddf-4da3-9d14-653e54968431,cust_45a1a2e43b6d,2026-06-12T18:29:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,standard,2603.64,1,2,0.737,544,3,1,13.99,6.42,18,4,0,1,2603.64,0.5,2603.14,35.09
a60b2bfa-3a21-4596-9696-80cc788f5611,cust_3bd0edf5ec8f,2026-06-12T19:34:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,high_value,1068.08,2,0,0.9354,1708,0,0,10.13,6.58,19,4,1,0,0.0,1.5,-1.5,
48c519f5-251d-436b-a37e-e43c5eb2edc0,cust_2d83e477d75a,2026-06-12T19:37:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_payment_method_update,high_value,21480.06,0,0,0.5495,94,4,3,31.11,5.7,19,4,0,1,21480.06,1.5,21478.56,12.7
990d9e6e-aa1c-48bc-a5ad-04caa05c458b,cust_bddcc52fc111,2026-06-12T20:03:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,high_value,805.77,3,0,0.7563,1066,4,2,5.74,6.76,20,4,0,1,805.77,0.5,805.27,99.16
3c154f1b-c733-47d8-ab53-2071aee5d497,cust_91d327bdf6c3,2026-06-12T20:13:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,netbanking,retry_payment,standard,2747.19,0,1,0.8523,130,1,1,9.3,6.61,20,4,0,1,2747.19,0.5,2746.69,4.21
b7628312-fb5c-4c97-b9e3-277ce862813c,cust_9cad0e9e6982,2026-06-12T20:25:00+00:00,synthetic,synthetic_v1,unknown,wallet,send_payment_link,high_value,5030.64,0,0,0.8538,1649,0,0,1.53,6.94,20,4,0,1,5030.64,1.0,5029.64,4.01
97a33ef0-ef9f-4b5b-a16e-e18cdcbdd077,cust_ac655acd2a8e,2026-06-12T20:39:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,netbanking,stop_recovery,standard,3056.05,0,0,0.9473,878,4,2,36.17,5.49,20,4,1,0,0.0,0.0,0.0,
d89551f2-0535-4fbc-951c-c5907e9d2f43,cust_66cffc1f4101,2026-06-12T20:42:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,netbanking,request_customer_authorization,high_value,7208.55,1,1,0.8586,1736,1,0,11.78,6.51,20,4,1,1,7208.55,1.0,7207.55,13.95
35d29675-d8ca-4f15-b803-7abd5cf65e85,cust_442ac8abf35b,2026-06-12T20:52:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,high_value,1249.04,0,3,0.5892,1644,1,0,3.44,6.86,20,4,1,1,1249.04,1.5,1247.54,10.17
cee04282-055b-4610-8246-78621e51c366,cust_c7b3ae4f2b7b,2026-06-12T21:57:00+00:00,synthetic,synthetic_v1,insufficient_funds,netbanking,retry_payment,standard,2663.06,3,2,0.5398,827,0,0,19.13,6.2,21,4,0,0,0.0,0.5,-0.5,
274978ef-d6ab-45e7-ad34-b46e2e29428f,cust_3acf75681491,2026-06-12T22:02:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,human_review,high_value,2342.31,0,1,0.7413,1179,5,4,48.85,4.96,22,4,0,0,0.0,50.0,-50.0,
c56b453c-26aa-46eb-8155-93c9aa4d7264,cust_41c6fc68b459,2026-06-12T22:02:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,high_value,7304.08,1,2,0.718,1560,3,2,3.64,6.85,22,4,1,0,0.0,1.5,-1.5,
7c502b8a-b3cb-43c8-8475-25f6bd0591b8,cust_460f329de851,2026-06-12T22:12:00+00:00,synthetic,synthetic_v1,unknown,card,human_review,high_value,1225.11,2,3,0.8181,902,3,2,25.68,5.93,22,4,0,0,0.0,50.0,-50.0,
